timestamp,red,ir
1766327437.603898,121170,114709
1766327437.6149018,121006,114623
1766327437.6259055,121204,114710
1766327437.636861,121204,114710
1766327437.6478214,121031,114624
1766327437.658776,121332,114783
1766327437.669734,121332,114783
1766327437.6806874,121332,114783
1766327437.6916401,121133,114681
1766327437.702608,121414,114834
1766327437.7135646,121414,114834
1766327437.7245214,121172,114669
1766327437.7355142,121482,114832
1766327437.7464716,121482,114832
1766327437.7574272,121482,114832
1766327437.7683861,121184,114701
1766327437.7793407,121539,114865
1766327437.7902942,121539,114865
1766327437.8012555,121539,114865
1766327437.812209,121218,114700
1766327437.8232322,121592,114907
1766327437.8342423,121592,114907
1766327437.8452199,121222,114729
1766327437.8561788,121617,114896
1766327437.8671353,121617,114896
1766327437.878089,121617,114896
1766327437.8890424,121318,114762
1766327437.8999953,121678,114919
1766327437.910947,121678,114919
1766327437.9219007,121678,114919
1766327437.932854,121382,114791
1766327437.943819,121680,114894
1766327437.9547732,121680,114894
1766327437.9657261,121463,114818
1766327437.9766784,121560,114857
1766327437.9876301,121560,114857
1766327437.9985821,121560,114857
1766327438.0095348,121511,114836
1766327438.0204947,121221,114728
1766327438.031478,121221,114728
1766327438.042448,121521,114818
1766327438.0534105,121013,114620
1766327438.0643644,121013,114620
1766327438.075316,121013,114620
1766327438.0862687,121600,114868
1766327438.0972211,121008,114615
1766327438.1081734,121008,114615
1766327438.1191256,121008,114615
1766327438.1300795,121650,114891
1766327438.1410437,121023,114636
1766327438.1519969,121023,114636
1766327438.162949,121604,114852
1766327438.1741633,121114,114673
1766327438.18513,121114,114673
1766327438.1961014,121114,114673
1766327438.2070556,121310,114732
1766327438.2180202,121229,114733
1766327438.2290084,121229,114733
1766327438.2399955,121229,114733
1766327438.2509518,120948,114557
1766327438.2619073,121259,114769
1766327438.2728665,121259,114769
1766327438.2838194,120862,114535
1766327438.2947748,121248,114737
1766327438.305728,121248,114737
1766327438.316685,121248,114737
1766327438.3276567,120839,114526
1766327438.3386233,121535,114889
1766327438.3495789,121535,114889
1766327438.3605335,120810,114489
1766327438.3714886,121337,114770
1766327438.3824437,121337,114770
1766327438.3934128,121337,114770
1766327438.4043665,120919,114567
1766327438.4153187,121411,114798
1766327438.4264815,121411,114798
1766327438.4375472,121411,114798
1766327438.4485164,121013,114604
1766327438.459471,121463,114812
1766327438.470493,121463,114812
1766327438.4814594,121015,114616
1766327438.4924157,121541,114853
1766327438.5033684,121541,114853
1766327438.5143306,121541,114853
1766327438.5252895,121026,114608
1766327438.536242,121602,114877
1766327438.5471933,121602,114877
1766327438.558145,121602,114877
1766327438.5691044,121602,114877
1766327438.5800586,121616,114918
1766327438.591106,121616,114918
1766327438.6021209,121132,114657
1766327438.6131306,121637,114895
1766327438.6241329,121637,114895
1766327438.6350908,121637,114895
1766327438.6460454,121217,114693
1766327438.6570177,120944,114604
1766327438.668072,120944,114604
1766327438.6790333,121328,114766
1766327438.6899881,121664,114901
1766327438.7009437,121664,114901
1766327438.7118952,121664,114901
1766327438.7228587,121373,114772
1766327438.73382,121366,114763
1766327438.744799,121366,114763
1766327438.755752,121366,114763
1766327438.7667115,121381,114779
1766327438.7776673,121040,114602
1766327438.7886205,121040,114602
1766327438.7995765,121477,114782
1766327438.8105295,120983,114600
1766327438.8214858,120983,114600
1766327438.832483,120983,114600
1766327438.8434389,121525,114820
1766327438.8543916,121006,114623
1766327438.865354,121006,114623
1766327438.8763108,121006,114623
1766327438.887264,121031,114624
1766327438.8982165,121031,114624
1766327438.9091685,121031,114624
1766327438.920125,121477,114791
1766327438.931081,121133,114681
1766327438.9420333,121133,114681
1766327438.9529855,121133,114681
1766327438.9639406,121106,114609
1766327438.9748993,121172,114669
1766327438.9860833,121172,114669
1766327438.9972556,120876,114523
1766327439.0083227,121184,114701
1766327439.0193846,121184,114701
1766327439.0304728,121184,114701
1766327439.0415673,120783,114483
1766327439.0526614,121218,114700
1766327439.0637476,121218,114700
1766327439.0748327,121218,114700
1766327439.0859106,120738,114443
1766327439.0972126,121222,114729
1766327439.1083531,121222,114729
1766327439.1194322,120817,114495
1766327439.1306798,121318,114762
1766327439.1417449,121318,114762
1766327439.1527116,121318,114762
1766327439.163671,120965,114541
1766327439.1746342,121382,114791
1766327439.1855893,121382,114791
1766327439.1965497,121017,114594
1766327439.2075024,121463,114818
1766327439.2184591,121463,114818
1766327439.2294307,121463,114818
1766327439.240388,121026,114588
1766327439.2513444,121511,114836
1766327439.2622979,121511,114836
1766327439.2732563,121511,114836
1766327439.2842102,121034,114592
1766327439.295162,121521,114818
1766327439.3061182,121521,114818
1766327439.3170729,121107,114625
1766327439.3280258,121600,114868
1766327439.338981,121600,114868
1766327439.3499334,121600,114868
1766327439.3608868,121193,114654
1766327439.3718643,121650,114891
1766327439.382828,121650,114891
1766327439.393784,121246,114675
1766327439.4047427,121604,114852
1766327439.4156952,121604,114852
1766327439.428282,121604,114852
1766327439.439335,121367,114725
1766327439.4503176,121310,114732
1766327439.4613307,121310,114732
1766327439.4723005,121310,114732
1766327439.4832585,121310,114732
1766327439.4942143,120948,114557
1766327439.5051837,120948,114557
1766327439.5161428,121484,114782
1766327439.5271127,120862,114535
1766327439.5380657,120862,114535
1766327439.5490189,120862,114535
1766327439.5599716,121525,114789
1766327439.5709257,120839,114526
1766327439.581878,120839,114526
1766327439.5929494,121588,114818
1766327439.6039505,120810,114489
1766327439.614957,120810,114489
1766327439.625956,120810,114489
1766327439.6369143,121610,114829
1766327439.647868,120919,114567
1766327439.6588302,120919,114567
1766327439.6697867,120919,114567
1766327439.6807463,121518,114801
1766327439.6916993,121013,114604
1766327439.7026587,121013,114604
1766327439.7136142,121177,114622
1766327439.7245698,121015,114616
1766327439.7355227,121015,114616
1766327439.7464757,121015,114616
1766327439.7574306,120938,114520
1766327439.7683847,121026,114608
1766327439.7795184,121026,114608
1766327439.7906024,121026,114608
1766327439.801734,121602,114877
1766327439.812769,121602,114877
1766327439.8237348,121602,114877
1766327439.8347294,120880,114509
1766327439.8456836,121132,114657
1766327439.85664,121132,114657
1766327439.867684,121132,114657
1766327439.8786385,120933,114531
1766327439.8896325,121217,114693
1766327439.900592,121217,114693
1766327439.9115503,121016,114551
1766327439.9225068,121328,114766
1766327439.93346,121328,114766
1766327439.9444122,121328,114766
1766327439.9553635,121121,114616
1766327439.9663162,121373,114772
1766327439.9772685,121373,114772
1766327439.98822,121373,114772
1766327439.9991705,121108,114619
1766327440.0101323,121381,114779
1766327440.0210989,121381,114779
1766327440.0320778,121135,114605
1766327440.0430343,121477,114782
1766327440.0539885,121477,114782
1766327440.0649428,121477,114782
1766327440.0758953,121200,114656
1766327440.086848,121525,114820
1766327440.0978003,121525,114820
1766327440.1087532,121525,114718
1766327440.119706,121549,114815
1766327440.1306586,121549,114815
1766327440.1416104,121549,114815
1766327440.1525815,121371,114736
1766327440.1635346,121477,114791
1766327440.1744893,121477,114791
1766327440.1854413,121477,114791
1766327440.1964526,121463,114760
1766327440.207409,121106,114609
1766327440.2183657,121106,114609
1766327440.2293475,121498,114807
1766327440.2403045,120876,114523
1766327440.2512574,120876,114523
1766327440.2622085,120876,114523
1766327440.27318,121585,114809
1766327440.2841382,120783,114483
1766327440.2950926,120783,114483
1766327440.3060489,120783,114483
1766327440.3170102,121593,114825
1766327440.3280108,120738,114443
1766327440.3390524,120738,114443
1766327440.350091,121685,114822
1766327440.3611622,120817,114495
1766327440.3722181,120817,114495
1766327440.3832662,120817,114495
1766327440.3943353,121730,114872
1766327440.4053783,120965,114541
1766327440.4164321,120965,114541
1766327440.427736,121599,114793
1766327440.4389555,121017,114594
1766327440.4500387,121017,114594
1766327440.4611208,121017,114594
1766327440.4722104,121287,114671
1766327440.483257,121026,114588
1766327440.4943001,121026,114588
1766327440.5053682,121026,114588
1766327440.5164263,121100,114608
1766327440.527473,121034,114592
1766327440.5385802,121034,114592
1766327440.5496013,121056,114578
1766327440.5606213,121107,114625
1766327440.5716531,121107,114625
1766327440.5826743,121107,114625
1766327440.5938044,121097,114590
1766327440.604883,121193,114654
1766327440.615968,121193,114654
1766327440.6272178,121188,114659
1766327440.6383274,121246,114675
1766327440.649382,121246,114675
1766327440.6604102,121246,114675
1766327440.6714585,121296,114694
1766327440.6824872,121367,114725
1766327440.6935096,121367,114725
1766327440.7045636,121367,114725
1766327440.7156022,121310,114732
1766327440.7266293,121310,114732
1766327440.7376466,121310,114732
1766327440.7486894,121335,114695
1766327440.7597296,121484,114782
1766327440.7707784,121484,114782
1766327440.7818184,121484,114782
1766327440.7928545,121344,114706
1766327440.8038988,121525,114789
1766327440.814945,121525,114789
1766327440.826206,121347,114703
1766327440.8372703,121588,114818
1766327440.8483684,121588,114818
1766327440.8594244,121588,114818
1766327440.8704855,121473,114768
1766327440.8815312,121610,114829
1766327440.892573,121610,114829
1766327440.9036143,121610,114788
1766327440.9146624,121518,114801
1766327440.9256995,121518,114801
1766327440.9367363,121518,114801
1766327440.9478025,121615,114822
1766327440.9588413,121177,114622
1766327440.9698913,121177,114622
1766327440.9809313,121177,114622
1766327440.991971,121679,114845
1766327441.0030093,120938,114520
1766327441.0140414,120938,114520
1766327441.025184,121696,114867
1766327441.036313,120838,114480
1766327441.0473642,120838,114480
1766327441.0584078,120838,114480
1766327441.0694792,121737,114872
1766327441.0805237,120880,114509
1766327441.091564,120880,114509
1766327441.1026,121809,114919
1766327441.1136365,120933,114531
1766327441.124686,120933,114531
1766327441.1357276,120933,114531
1766327441.1467643,121807,114903
1766327441.1578329,121016,114551
1766327441.1688852,121016,114551
1766327441.1799285,121016,114551
1766327441.1909602,121791,114875
1766327441.2020636,121121,114616
1766327441.213141,121121,114616
1766327441.2242053,121388,114736
1766327441.2352905,121108,114619
1766327441.2463336,121108,114619
1766327441.2573705,121108,114619
1766327441.2686195,121131,114599
1766327441.2797694,121135,114605
1766327441.2908998,121135,114605
1766327441.3020291,121051,114550
1766327441.3131943,121200,114656
1766327441.3244052,121200,114656
1766327441.3354821,121200,114656
1766327441.3465288,121112,114591
1766327441.357644,121317,114718
1766327441.3686104,121317,114718
1766327441.3795657,121317,114718
1766327441.3905225,121186,114636
1766327441.4014792,121371,114736
1766327441.4124317,121371,114736
1766327441.423393,121276,114662
1766327441.4344606,121463,114760
1766327441.4454186,121463,114760
1766327441.4563742,121463,114760
1766327441.4673982,121327,114695
1766327441.4783587,121498,114807
1766327441.4893124,121498,114807
1766327441.5002692,121285,114679
1766327441.5112224,121585,114809
1766327441.5221837,121585,114809
1766327441.5331368,121585,114809
1766327441.5440893,121336,114697
1766327441.5550663,121593,114825
1766327441.5660255,121593,114825
1766327441.576979,121593,114825
1766327441.5879316,121388,114732
1766327441.5989625,121685,114822
1766327441.609972,121685,114822
1766327441.6209428,121424,114732
1766327441.6319442,121730,114872
1766327441.6429012,121730,114872
1766327441.6538558,121730,114872
1766327441.6648188,121531,114778
1766327441.6757748,121599,114793
1766327441.6867285,121599,114793
1766327441.6976793,121599,114793
1766327441.7086349,121626,114833
1766327441.7195945,121287,114671
1766327441.7305484,121287,114671
1766327441.7415,121668,114847
1766327441.7524526,121100,114608
1766327441.7634044,121100,114608
1766327441.7743645,121100,114608
1766327441.7853193,121707,114863
1766327441.7962732,121056,114578
1766327441.807228,121056,114578
1766327441.8181875,121719,114875
1766327441.829167,121097,114590
1766327441.8401225,121097,114590
1766327441.851076,121097,114590
1766327441.8620286,121786,114882
