t,red,ir
1766854734.5275056,241395,223523
1766854734.537504,241395,223523
1766854734.5475054,241356,223477
1766854734.5575302,241403,223509
1766854734.5675247,241403,223509
1766854734.5775266,241403,223509
1766854734.58754,241352,223461
1766854734.5979364,241425,223525
1766854734.6078017,241425,223525
1766854734.617506,241425,223525
1766854734.6275065,241374,223478
1766854734.6375086,241458,223524
1766854734.6475067,241458,223524
1766854734.6575415,241458,223524
1766854734.6675284,241425,223494
1766854734.6775339,241512,223542
1766854734.6875112,241512,223542
1766854734.6975052,241512,223542
1766854734.7075064,241471,223509
1766854734.7175045,241522,223553
1766854734.727554,241522,223553
1766854734.7375252,241522,223553
1766854734.747533,241510,223525
1766854734.7575107,241531,223556
1766854734.7675276,241531,223556
1766854734.7775223,241531,223556
1766854734.7876265,241524,223534
1766854734.7976427,241558,223564
1766854734.8075278,241558,223564
1766854734.8175058,241558,223564
1766854734.8275084,241564,223533
1766854734.8375065,241583,223570
1766854734.8475173,241583,223570
1766854734.857507,241583,223570
1766854734.8675041,241451,223489
1766854734.8775036,241512,223504
1766854734.8875222,241512,223504
1766854734.8975255,241512,223504
1766854734.9075096,241144,223376
1766854734.9175048,241270,223422
1766854734.927526,241270,223422
1766854734.9380162,241270,223422
1766854734.9475205,241024,223319
1766854734.9575226,241039,223408
1766854734.9675205,241039,223408
1766854734.9775045,241039,223408
1766854734.987503,241091,223353
1766854734.9975147,241046,223426
1766854735.0075066,241046,223426
1766854735.017505,241046,223426
1766854735.0275548,241192,223394
1766854735.0375082,241202,223503
1766854735.0475051,241202,223503
1766854735.0575035,241202,223503
1766854735.0675242,241292,223433
1766854735.0775206,241377,223602
1766854735.0875244,241377,223602
1766854735.0975232,241377,223602
1766854735.1075206,241344,223447
1766854735.1175172,241422,223497
1766854735.12751,241422,223497
1766854735.1375031,241422,223497
1766854735.1475368,241374,223456
1766854735.157513,241419,223423
1766854735.1675055,241419,223423
1766854735.1775115,241419,223423
1766854735.1875253,241387,223474
1766854735.1975367,241414,223453
1766854735.2075107,241414,223453
1766854735.2175055,241414,223453
1766854735.2275102,241409,223464
1766854735.2375176,241443,223512
1766854735.24752,241443,223512
1766854735.2575233,241443,223512
1766854735.2675369,241527,223481
1766854735.2775207,241484,223535
1766854735.2875276,241484,223535
1766854735.2975092,241484,223535
1766854735.307508,241516,223502
1766854735.3175223,241532,223546
1766854735.3275156,241532,223546
1766854735.3375266,241532,223546
1766854735.3475225,241424,223513
1766854735.357506,241559,223559
1766854735.3675046,241559,223559
1766854735.377504,241559,223559
1766854735.3884096,241406,223526
1766854735.3975213,241578,223554
1766854735.407541,241578,223554
1766854735.4175231,241578,223554
1766854735.427522,241551,223557
1766854735.437509,241608,223577
1766854735.4475102,241608,223577
1766854735.4575088,241608,223577
1766854735.467504,241604,223628
1766854735.4775076,241553,223549
1766854735.4875271,241553,223549
1766854735.4974854,241553,223549
1766854735.5075104,241443,223467
1766854735.5175242,241325,223456
1766854735.527554,241325,223456
1766854735.5375278,241325,223456
1766854735.5475118,241111,223382
1766854735.5575058,241111,223382
1766854735.5675054,241111,223382
1766854735.5775068,241111,223382
1766854735.587511,241092,223369
1766854735.5975206,241092,223369
1766854735.6075141,241092,223369
1766854735.617509,241049,223317
1766854735.6275067,241185,223413
1766854735.6375055,241185,223413
1766854735.6475062,241185,223413
1766854735.6575298,241146,223376
1766854735.6675262,241276,223448
1766854735.6775372,241276,223448
1766854735.6885216,241276,223448
1766854735.6975245,241251,223409
1766854735.7075236,241356,223477
1766854735.7175188,241356,223477
1766854735.7275128,241356,223477
1766854735.7375214,241304,223427
1766854735.7475104,241361,223469
1766854735.7575076,241361,223469
1766854735.7675047,241361,223469
1766854735.7775834,241328,223426
1766854735.7875102,241356,223477
1766854735.797515,241356,223477
1766854735.8075225,241356,223477
1766854735.817596,241326,223440
1766854735.8275313,241352,223461
1766854735.8375087,241352,223461
1766854735.8475049,241352,223461
1766854735.8575058,241346,223436
1766854735.867512,241374,223478
1766854735.8775089,241374,223478
1766854735.8875067,241374,223478
1766854735.8975072,241399,223451
1766854735.9075124,241425,223494
1766854735.9175072,241425,223494
1766854735.9275208,241425,223494
1766854735.9377775,241439,223465
1766854735.9475338,241471,223509
1766854735.9575286,241471,223509
1766854735.967507,241471,223509
1766854735.977504,241491,223480
1766854735.9875047,241510,223525
1766854735.9975064,241510,223525
1766854736.007509,241510,223525
1766854736.0176296,241521,223491
1766854736.027518,241524,223534
1766854736.0375183,241524,223534
1766854736.0475574,241524,223534
1766854736.0575209,241545,223496
1766854736.0675213,241564,223533
1766854736.077512,241564,223533
1766854736.0875053,241564,223533
1766854736.0975087,241573,223505
1766854736.10751,241451,223489
1766854736.1175063,241451,223489
1766854736.1275048,241451,223489
1766854736.1375136,241549,223496
1766854736.1475039,241144,223376
1766854736.1575053,241144,223376
1766854736.1675043,241144,223376
1766854736.1775045,241318,223403
1766854736.1875207,241024,223319
1766854736.197507,241024,223319
1766854736.2075372,241024,223319
1766854736.2175078,241053,223298
1766854736.2275093,241091,223353
1766854736.2375045,241091,223353
1766854736.2475038,241091,223353
1766854736.2575047,240998,223272
1766854736.2675292,241192,223394
1766854736.2775068,241192,223394
1766854736.2877412,241192,223394
1766854736.297524,241074,223319
1766854736.307521,241292,223433
1766854736.317549,241292,223433
1766854736.3274977,241292,223433
1766854736.3375733,241199,223369
1766854736.347567,241344,223447
1766854736.3584929,241344,223447
1766854736.3675332,241344,223447
1766854736.3775265,241291,223398
1766854736.387528,241374,223456
1766854736.3975675,241374,223456
1766854736.4075646,241374,223456
1766854736.4175375,241338,223413
1766854736.427528,241387,223474
1766854736.4375284,241387,223474
1766854736.4475303,241387,223474
1766854736.457921,241342,223423
1766854736.4675314,241409,223464
1766854736.477531,241409,223464
1766854736.4875195,241409,223464
1766854736.4975412,241344,223415
1766854736.507534,241527,223481
1766854736.5175283,241527,223481
1766854736.5275493,241527,223481
1766854736.537516,241384,223431
1766854736.5475087,241516,223502
1766854736.5575075,241516,223502
1766854736.5675054,241516,223502
1766854736.5775054,241418,223443
1766854736.58756,241424,223513
1766854736.597512,241424,223513
1766854736.607509,241424,223513
1766854736.6175053,241466,223457
1766854736.6275058,241406,223526
1766854736.6375062,241406,223526
1766854736.6475065,241406,223526
1766854736.6582952,241514,223470
1766854736.667534,241551,223557
1766854736.6775296,241551,223557
1766854736.6875086,241551,223557
1766854736.697528,241529,223472
1766854736.707553,241604,223628
1766854736.7175276,241604,223628
1766854736.7275343,241604,223628
1766854736.7375324,241569,223484
1766854736.7475271,241443,223467
1766854736.7575252,241443,223467
1766854736.7675238,241443,223467
1766854736.7775223,241613,223504
1766854736.787534,241159,223254
1766854736.7975385,241159,223254
1766854736.807552,241159,223254
1766854736.8175275,241557,223480
1766854736.82753,241008,223214
1766854736.837538,241008,223214
1766854736.8475277,241008,223214
1766854736.8575242,241347,223404
1766854736.8675504,241049,223317
1766854736.8775291,241049,223317
1766854736.8875682,241049,223317
1766854736.8975718,241271,223343
1766854736.9075334,241146,223376
1766854736.9175289,241146,223376
1766854736.9275303,241146,223376
1766854736.9375293,241199,223347
1766854736.9511445,241251,223409
1766854736.957758,241251,223409
1766854736.9685175,241251,223409
1766854736.9775422,241238,223349
1766854736.9875426,241304,223427
1766854736.9975448,241304,223427
1766854737.0075293,241304,223427
1766854737.0175247,241225,223413
1766854737.0275295,241328,223426
1766854737.0375485,241328,223426
1766854737.0475328,241328,223426
1766854737.057516,241379,223501
1766854737.0675163,241326,223440
1766854737.0775163,241326,223440
1766854737.0875425,241326,223440
1766854737.097542,241456,223503
1766854737.1075306,241346,223436
1766854737.11753,241346,223436
1766854737.127594,241346,223436
1766854737.1386864,241346,223436
1766854737.1475248,241399,223451
1766854737.157527,241399,223451
1766854737.167555,241399,223451
1766854737.177519,241439,223465
1766854737.187521,241439,223465
1766854737.1975324,241439,223465
1766854737.2075274,241439,223365
1766854737.2175174,241491,223480
1766854737.2275267,241491,223480
1766854737.2388928,241491,223480
1766854737.2476563,241533,223451
1766854737.2575202,241521,223491
1766854737.2675323,241521,223491
1766854737.2775424,241521,223491
1766854737.287548,241591,223486
1766854737.2977946,241545,223496
1766854737.3075402,241545,223496
1766854737.3207078,241545,223496
1766854737.3283756,241601,223492
1766854737.33799,241573,223505
1766854737.3475444,241573,223505
1766854737.357528,241573,223505
1766854737.3675523,241631,223488
1766854737.377527,241549,223496
1766854737.3875325,241549,223496
1766854737.3975215,241549,223496
1766854737.4075437,241644,223481
1766854737.4175215,241318,223403
1766854737.4275193,241318,223403
1766854737.437519,241318,223403
1766854737.4475174,241648,223490
1766854737.457736,241053,223298
1766854737.4675362,241053,223298
1766854737.4775217,241053,223298
1766854737.4875185,241469,223411
1766854737.497516,240998,223272
1766854737.5075204,240998,223272
1766854737.5175276,240998,223272
1766854737.5275233,241269,223355
1766854737.5375235,241074,223319
1766854737.5475252,241074,223319
1766854737.5575228,241074,223319
1766854737.567522,241235,223336
1766854737.5775218,241199,223369
1766854737.5875206,241199,223369
1766854737.5975213,241199,223369
1766854737.607538,241320,223377
1766854737.6175394,241291,223398
1766854737.6275663,241291,223398
1766854737.637572,241291,223398
1766854737.6475363,241398,223404
1766854737.6575475,241338,223413
1766854737.66758,241338,223413
1766854737.6775546,241338,223413
1766854737.6882527,241458,223426
1766854737.6982436,241342,223423
1766854737.7076705,241342,223423
1766854737.7178137,241342,223423
1766854737.72754,241494,223448
1766854737.737536,241344,223415
1766854737.7475457,241344,223415
1766854737.757523,241344,223415
1766854737.7675207,241493,223433
1766854737.7775228,241384,223431
1766854737.7875192,241384,223431
1766854737.7975183,241384,223431
1766854737.8075254,241491,223442
1766854737.8175323,241418,223443
1766854737.8275278,241418,223443
1766854737.837526,241418,223443
1766854737.8475552,241509,223446
1766854737.857536,241466,223457
1766854737.86756,241466,223457
1766854737.8775437,241466,223457
1766854737.8875341,241541,223448
1766854737.8975315,241514,223470
1766854737.9075274,241514,223470
1766854737.9175348,241514,223470
1766854737.9275303,241566,223456
1766854737.9375503,241529,223472
1766854737.947537,241529,223472
1766854737.9575326,241529,223472
1766854737.9675295,241597,223472
1766854737.977526,241569,223484
1766854737.9876153,241569,223484
1766854737.997529,241569,223484
1766854738.0075307,241614,223475
1766854738.017538,241613,223504
1766854738.0275433,241613,223504
1766854738.0375514,241613,223504
1766854738.0475478,241647,223487
1766854738.0575514,241557,223480
1766854738.067643,241557,223480
1766854738.0831816,241649,223485
1766854738.089527,241347,223404
1766854738.09754,241347,223404
1766854738.1075487,241347,223404
1766854738.1175263,241347,223404
1766854738.127522,241428,223397
1766854738.1375213,241271,223343
1766854738.1475632,241271,223343
1766854738.1575274,241271,223343
1766854738.167523,241208,223318
1766854738.1775174,241199,223347
1766854738.1875176,241199,223347
1766854738.1975257,241199,223347
1766854738.2075276,241173,223313
1766854738.2175488,241238,223349
1766854738.2275393,241238,223349
1766854738.2375257,241238,223349
1766854738.247526,241247,223338
1766854738.257526,241225,223413
1766854738.2675252,241225,223413
1766854738.277546,241225,223413
1766854738.287522,241347,223372
1766854738.2975233,241379,223501
1766854738.3075252,241379,223501
1766854738.3175285,241379,223501
1766854738.3275447,241418,223391
1766854738.338029,241456,223503
1766854738.3475494,241456,223503
1766854738.358755,241456,223503
1766854738.3675377,241421,223401
1766854738.377544,241346,223436
1766854738.3875344,241346,223436
